TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
2,2506,61,5,2010,279496,13070,969,,1,01,2015
2,2506,62,5,2010,6263231,255917,15054,,0,01,2015
2,2506,62,5,2010,122805,6637,684,,1,01,2015
2,2506,63,5,2010,12441087,799638,52671,,0,01,2015
2,2506,64,5,2010,3163683,167201,10940,,0,01,2015
2,2506,65,5,2010,837512,31745,3691,,0,01,2015
2,2506,66,5,2010,4154,271,108,,0,01,2015
2,2506,67,5,2010,191131,42884,2091,,0,01,2015
2,2506,68,5,2010,4844153,6874399,6349,,0,01,2015
2,2506,69,5,2010,490443,905550,2461,,0,01,2015
2,2506,70,5,2010,2642134,1130001,8860,,0,01,2015
2,2506,71,5,2010,980613,16609,372,,0,01,2015
2,2506,72,5,2010,1221664,2436363,6909,,0,01,2015
2,2506,73,5,2010,8224101,2578486,65274,,0,01,2015
2,2506,74,5,2010,2046020,498269,7371,,0,01,2015
2,2506,75,5,2010,131288,782,91,,0,01,2015
2,2506,76,5,2010,11305644,3280934,78587,,0,01,2015
2,2506,78,5,2010,172778,267855,1675,,0,01,2015
2,2506,79,5,2010,49827,33734,215,,0,01,2015
2,2506,80,5,2010,79600,9950,145,,0,01,2015
2,2506,81,5,2010,173559,1657,81,,0,01,2015
2,2506,82,5,2010,734788,116152,3362,,0,01,2015
2,2506,83,5,2010,29151505,4293807,93621,,0,01,2015
2,2506,84,5,2010,83921942,7170473,122217,,0,01,2015
2,2506,84,5,2010,6934364,1123384,5432,,1,01,2015
2,2506,85,5,2010,728770540,33450259,962910,,0,01,2015
2,2506,85,5,2010,1409665,62440,1273,,1,01,2015
2,2506,86,5,2010,9700,2400,6,,0,01,2015
2,2506,86,5,2010,458002,225480,3100,,1,01,2015
2,2506,87,5,2010,215741589,23567708,470218,,0,01,2015
2,2506,87,5,2010,56261325,13757850,194932,,1,01,2015
2,2506,88,5,2010,11630299,129656,18110,,0,01,2015
2,2506,90,5,2010,225484265,8128975,273745,,0,01,2015
2,2506,91,5,2010,256068,953,403,,0,01,2015
2,2506,92,5,2010,2054282,60062,1048,,0,01,2015
2,2506,93,5,2010,89610,14733,558,,0,01,2015
2,2506,94,5,2010,69878560,16230207,492290,,0,01,2015
2,2506,94,5,2010,4978,1572,100,,1,01,2015
2,2506,95,5,2010,10565567,2452842,59115,,0,01,2015
2,2506,96,5,2010,11328657,2780732,30196,,0,01,2015
2,2506,97,5,2010,7800,115,1143,,0,01,2015
2,2506,98,5,2010,94311734,13483021,2056559,,0,01,2015
2,2506,98,5,2010,935726,285046,2219,,1,01,2015
2,2507,02,5,2010,14070687,2166870,1407073,,0,01,2015
2,2507,07,5,2010,49476097,36539948,628104,,0,01,2015
2,2507,08,5,2010,754285,275196,39779,,0,01,2015
2,2507,09,5,2010,671019,138988,643,,0,01,2015
2,2507,10,5,2010,156207,70230,1400,,0,01,2015
2,2507,11,5,2010,3053359,5361911,768,,0,01,2015
2,2507,11,6,2010,52657,85620,50,,0,01,2015
2,2507,12,5,2010,704380,2686976,10333,,0,01,2015
2,2507,15,6,2010,611118,447020,6,,0,01,2015
2,2507,17,5,2010,593696,297469,2118,,0,01,2015
2,2507,17,6,2010,69581,251925,4500,,0,01,2015
2,2507,18,5,2010,8952,1366,20,,0,01,2015
2,2507,19,5,2010,11986949,5481223,100558,,0,01,2015
2,2507,20,5,2010,7622460,4719294,149339,,0,01,2015
2,2507,21,5,2010,1468570,1241387,150449,,0,01,2015
2,2507,22,5,2010,4906353,9664361,57164,,0,01,2015
2,2507,25,5,2010,113120,1079329,10454,,0,01,2015
2,2507,25,7,2010,101244,7972000,75,,0,01,2015
2,2507,30,5,2010,566657,90482,1500,,0,01,2015
2,2507,31,5,2010,363884,545203,1017,,0,01,2015
2,2507,34,5,2010,760780,1813066,7190,,0,01,2015
2,2507,38,5,2010,314615,484408,2799,,0,01,2015
2,2507,39,5,2010,9017605,2527904,58610,,0,01,2015
2,2507,40,5,2010,530307,99327,18190,,0,01,2015
2,2507,42,5,2010,1791230,163092,1984,,0,01,2015
2,2507,44,5,2010,81508,75608,1988,,0,01,2015
2,2507,47,5,2010,33212,260947,2090,,0,01,2015
2,2507,48,5,2010,3350472,1810223,7163,,0,01,2015
2,2507,49,5,2010,74917,539,78,,0,01,2015
2,2507,56,5,2010,18167,65,7,,0,01,2015
2,2507,57,5,2010,44228,971,123,,0,01,2015
2,2507,58,5,2010,2904,44,6,,0,01,2015
2,2507,59,5,2010,19395,250,30,,0,01,2015
2,2507,61,5,2010,451146,25927,1893,,0,01,2015
2,2507,62,5,2010,37985,1928,324,,0,01,2015
2,2507,63,5,2010,816386,127535,1317,,0,01,2015
2,2507,64,5,2010,7666,916,480,,0,01,2015
2,2507,65,5,2010,545610,37576,970,,0,01,2015
2,2507,68,5,2010,2174562,3710393,45978,,0,01,2015
2,2507,68,6,2010,253385,626862,675,,0,01,2015
2,2507,69,5,2010,1169909,3718136,16159,,0,01,2015
2,2507,70,5,2010,20587903,17192093,45962,,0,01,2015
2,2507,71,5,2010,25238,33,55,,0,01,2015
2,2507,72,5,2010,3105148,4341424,46619,,0,01,2015
2,2507,72,6,2010,283208,447546,267,,0,01,2015
2,2507,73,5,2010,8609392,4204840,110885,,0,01,2015
2,2507,74,5,2010,277831,68745,9787,,0,01,2015
2,2507,75,5,2010,2159,4,3,,0,01,2015
2,2507,76,5,2010,782276,285094,7124,,0,01,2015
2,2507,81,5,2010,10003,6,23,,0,01,2015
2,2507,82,5,2010,9182,1062,73,,0,01,2015
2,2507,83,5,2010,11025510,1985111,74327,,0,01,2015
2,2507,84,5,2010,98547320,8847351,89612,,0,01,2015
2,2507,85,3,2010,220704,143,190,,0,01,2015
2,2507,85,5,2010,288557553,10212293,108712,,0,01,2015
2,2507,87,5,2010,56455359,7365366,177078,,0,01,2015
2,2507,88,5,2010,39440126,103930,16092,,0,01,2015
2,2507,90,5,2010,49501149,1580610,39494,,0,01,2015
2,2507,94,5,2010,18342306,3228438,41809,,0,01,2015
2,2507,95,5,2010,315657,10563,138,,0,01,2015
2,2507,96,5,2010,1073059,189725,1870,,0,01,2015
2,2507,98,5,2010,46629241,4647090,71802,,0,01,2015
2,25XX,17,5,1220,170292,8975,3,,0,01,2015
2,25XX,19,5,1220,60234,13794,3,,0,01,2015
2,25XX,30,5,1220,2138,2633,3,,0,01,2015
2,25XX,39,3,1220,2068,108,0,,0,01,2015
2,25XX,39,5,1220,15789,8764,1138,,0,01,2015
2,25XX,40,5,1220,360,12,3,,0,01,2015
2,25XX,42,5,1220,59077,22173,187,,0,01,2015
2,25XX,44,5,1220,8376,11509,150,,0,01,2015
2,25XX,54,5,1220,6825,161,61,,0,01,2015
2,25XX,58,5,1220,2088,327,42,,0,01,2015
2,25XX,59,5,1220,1529,26,12,,0,01,2015
2,25XX,63,5,1220,26320,8357,210,,0,01,2015
2,25XX,68,5,1220,19123,86,4,,0,01,2015
2,25XX,73,5,1220,46320,52242,278,,0,01,2015
2,25XX,76,3,1220,13947,5,99,,0,01,2015
2,25XX,82,5,1220,3062,15,3,,0,01,2015
2,25XX,83,5,1220,4512,402,19,,0,01,2015
2,25XX,84,3,1220,23719,23,313,,0,01,2015
2,25XX,84,5,1220,50837,1353,176,,0,01,2015
2,25XX,85,3,1220,7490,10,420,,0,01,2015
2,25XX,85,5,1220,51422,2984,255,,0,01,2015
2,25XX,87,8,1220,2669,1250,150,,0,01,2015
2,25XX,88,3,1220,134829,472,581,,0,01,2015
2,25XX,90,3,1220,264473,1138,1806,,0,01,2015
2,25XX,90,5,1220,89828,3559,102,,0,01,2015
2,25XX,94,5,1220,5741,541,15,,0,01,2015
2,25XX,98,3,1220,17892,53,150,,0,01,2015
2,2601,01,5,2010,5904786,2361915,3450,,0,01,2015
2,2601,07,5,2010,1487414,482905,7500,,0,01,2015
2,2601,25,5,2010,4650,43512,6,,0,01,2015
2,2601,26,5,2010,2929124,211700,2750,,0,01,2015
2,2601,39,5,2010,2433268,442064,25400,,0,01,2015
2,2601,40,5,2010,1473,40,96,,0,01,2015
2,2601,44,5,2010,619132,93684,7800,,0,01,2015
2,2601,46,5,2010,172150,21822,2300,,0,01,2015
2,2601,56,5,2010,4594,3245,306,,0,01,2015
2,2601,58,5,2010,23689,1665,300,,0,01,2015
2,2601,59,5,2010,242604,22790,5900,,0,01,2015
2,2601,60,5,2010,44881,4963,1700,,0,01,2015
2,2601,61,5,2010,6589824,1009462,29420,,0,01,2015
2,2601,62,5,2010,76774,13982,218,,0,01,2015
2,2601,63,5,2010,3235976,344163,25186,,0,01,2015
2,2601,64,5,2010,600,8,3,,0,01,2015
2,2601,65,5,2010,35159,3231,87,,0,01,2015
2,2601,67,5,2010,750,106,6,,0,01,2015
2,2601,68,5,2010,47781,172495,24,,0,01,2015
2,2601,69,5,2010,120744,38000,6,,0,01,2015
2,2601,72,5,2010,9306,19571,200,,0,01,2015
2,2601,73,5,2010,106017,16491,300,,0,01,2015
2,2601,74,5,2010,17195708,2821897,55744,,0,01,2015
2,2601,76,5,2010,511264,91693,4500,,0,01,2015
2,2601,82,5,2010,209516,16069,500,,0,01,2015
2,2601,83,5,2010,289380,32272,4000,,0,01,2015
2,2601,84,5,2010,807456,52218,2710,,0,01,2015
2,2601,85,5,2010,15606033,493759,41668,,0,01,2015
2,2601,87,5,2010,11404442,1391092,70488,,0,01,2015
2,2601,90,5,2010,563438,7784,6200,,0,01,2015
2,2601,94,5,2010,1636580,80398,8800,,0,01,2015
2,2601,95,5,2010,150647,16791,39,,0,01,2015
2,2601,98,5,2010,2341433,399179,27484,,0,01,2015
2,2602,03,5,2010,12596,591,264,,0,01,2015
2,2602,20,5,2010,14928,52092,300,,0,01,2015
2,2603,84,5,2010,1321622,246169,8256,,0,01,2015
2,2603,85,5,2010,290896,9357,5770,,0,01,2015
2,2603,94,5,2010,1644,571,688,,0,01,2015
2,2603,98,5,2010,156230,56727,2498,,0,01,2015
2,2604,01,5,2010,6266123,2403258,98859,,0,01,2015
2,2604,01,8,2010,3183363,1061122,30881,,0,01,2015
2,2604,02,5,2010,2948677,719847,4056,,0,01,2015
2,2604,03,5,2010,42457286,3034537,1125364,,0,01,2015
2,2604,05,5,2010,152945,37788,3567,,0,01,2015
2,2604,07,5,2010,313674416,311227134,20507868,,0,01,2015
2,2604,08,5,2010,24504682,27557999,1392483,,0,01,2015
2,2604,09,5,2010,5683,500,36,,0,01,2015
2,2604,10,5,2010,536017,895910,82270,,0,01,2015
2,2604,11,5,2010,246374,362924,17251,,0,01,2015
2,2604,12,5,2010,1086322,451110,93629,,0,01,2015
2,2604,14,5,2010,76466,12213,1492,,0,01,2015
2,2604,15,5,2010,2246697,473804,224670,,0,01,2015
2,2604,15,6,2010,117724,71565,1500,,0,01,2015
2,2604,15,6,2010,589455,399360,2750,,1,01,2015
2,2604,16,5,2010,1038516,56265,2445,,0,01,2015
2,2604,17,5,2010,748401,1232528,71545,,0,01,2015
2,2604,17,6,2010,2251448,3626258,64200,,0,01,2015
2,2604,19,5,2010,4572844,2974590,183699,,0,01,2015
2,2604,20,5,2010,2126040,2000346,119409,,0,01,2015
2,2604,21,5,2010,254656,238630,12749,,0,01,2015
2,2604,22,5,2010,1106467,1557409,44593,,0,01,2015
2,2604,22,6,2010,18473145,25049073,528900,,0,01,2015
2,2604,23,5,2010,24374,19042,1000,,0,01,2015
2,2604,23,6,2010,536831,428804,6500,,0,01,2015
2,2604,24,5,2010,51011,1264,480,,0,01,2015
2,2604,25,5,2010,619224,4923391,49182,,0,01,2015
2,2604,25,6,2010,321502,1428314,17496,,0,01,2015
2,2604,25,6,2010,69201,202500,2200,,1,01,2015
2,2604,28,5,2010,8000,20000,500,,0,01,2015
2,2604,28,6,2010,2588724,49318920,135500,,0,01,2015
2,2604,31,6,2010,37119,89660,1500,,0,01,2015
2,2604,32,5,2010,145479,11300,1702,,0,01,2015
2,2604,33,5,2010,988683,60633,710,,0,01,2015
2,2604,39,5,2010,5607811,1810627,85233,,0,01,2015
2,2604,40,5,2010,307661,9451,1845,,0,01,2015
2,2604,41,5,2010,7763,1398,300,,0,01,2015
2,2604,42,5,2010,1287840,84357,2261,,0,01,2015
2,2604,44,5,2010,526630,1924106,49975,,0,01,2015
2,2604,47,5,2010,34422,69872,220,,0,01,2015
2,2604,48,5,2010,796277,240698,18679,,0,01,2015
2,2604,49,5,2010,3878,235,150,,0,01,2015
2,2604,52,5,2010,425610,91844,641,,0,01,2015
2,2604,54,5,2010,3628,238,229,,0,01,2015
2,2604,55,5,2010,69742,15396,172,,0,01,2015
2,2604,57,5,2010,113075,17161,1018,,0,01,2015
2,2604,58,5,2010,160839,6248,1173,,0,01,2015
2,2604,59,5,2010,143739,5205,749,,0,01,2015
2,2604,60,5,2010,962387,71011,93,,0,01,2015
2,2604,61,5,2010,6420929,175200,297,,0,01,2015
2,2604,62,5,2010,849388,28538,485,,0,01,2015
2,2604,63,5,2010,5974243,768763,11961,,0,01,2015
2,2604,64,5,2010,49889,5955,544,,0,01,2015
2,2604,65,5,2010,86400,26976,867,,0,01,2015
2,2604,67,5,2010,306,167,1,,0,01,2015
2,2604,68,5,2010,189356,141652,4119,,0,01,2015
2,2604,69,5,2010,93140,28171,1547,,0,01,2015
2,2604,70,5,2010,39910,11445,706,,0,01,2015
2,2604,71,5,2010,66446517,24616,3784,,0,01,2015
2,2604,72,5,2010,260684,689739,2204,,0,01,2015
2,2604,72,6,2010,329214,1052640,9948,,0,01,2015
2,2604,73,5,2010,1484835,239404,12589,,0,01,2015
2,2604,74,5,2010,1922281,332069,9205,,0,01,2015
2,2604,74,6,2010,41064542,6632850,60916,,0,01,2015
2,2604,74,6,2010,3717799,618433,77968,,1,01,2015
2,2604,75,5,2010,133607,39271,331,,0,01,2015
2,2604,76,5,2010,225414,88551,1480,,0,01,2015
2,2604,82,5,2010,7131910,321486,26893,,0,01,2015
2,2604,83,5,2010,15547938,1079657,56753,,0,01,2015
2,2604,84,5,2010,71505561,8755758,97132,,0,01,2015
2,2604,84,6,2010,6011084,503396,3796,,1,01,2015
2,2604,85,5,2010,184066571,7229787,564958,,0,01,2015
2,2604,86,5,2010,181757,18381,72,,0,01,2015
2,2604,87,5,2010,12372277,1236647,85292,,0,01,2015
2,2604,87,6,2010,299604454,24737564,633715,,0,01,2015
2,2604,87,6,2010,1038947,450375,5206,,1,01,2015
2,2604,88,5,2010,6013991,51076,9024,,0,01,2015
2,2604,90,5,2010,41360266,2292656,37155,,0,01,2015
2,2604,92,5,2010,1785100,54285,16574,,0,01,2015
2,2604,93,5,2010,531132,7920,142,,0,01,2015
2,2604,94,5,2010,8445939,1171962,166864,,0,01,2015
2,2604,95,5,2010,872379,9680,2801,,0,01,2015
2,2604,96,5,2010,4408296,388991,2740,,0,01,2015
2,2604,98,5,2010,23971191,2000343,85261,,0,01,2015
2,2604,98,5,2010,30686,17845,999,,1,01,2015
2,2604,98,6,2010,43200,14400,500,,0,01,2015
2,2605,09,3,2010,10435,2476,2344,,0,01,2015
2,2605,22,5,2010,128563,18576,2800,,0,01,2015
2,2605,65,3,2010,7723,148,420,,0,01,2015
2,2605,71,3,2010,18312,5,500,,0,01,2015
2,2605,73,3,2010,3363,4,4,,0,01,2015
2,2605,84,3,2010,2632875,3754,11582,,0,01,2015
2,2605,85,3,2010,100899,811,2836,,0,01,2015
2,2605,90,3,2010,108504,913,5344,,0,01,2015
2,2605,94,3,2010,19191,82,521,,0,01,2015
2,2605,98,3,2010,5480,225,1195,,0,01,2015
2,2605,98,3,2010,3500,27,500,,1,01,2015
2,2605,98,5,2010,5346,45,100,,0,01,2015
2,2608,01,5,2010,463435,177374,1000,,0,01,2015
2,2608,03,5,2010,75600,4155,400,,0,01,2015
2,2608,07,5,2010,19189092,13255530,260066,,0,01,2015
2,2608,08,5,2010,13149391,3116546,1190392,,0,01,2015
2,2608,16,5,2010,1019270,203580,2765,,0,01,2015
2,2608,19,5,2010,62640,40338,4289,,0,01,2015
2,2608,20,5,2010,148298,48175,524,,0,01,2015
2,2608,21,5,2010,623988,79103,1628,,0,01,2015
2,2608,27,7,2010,1410674,7848476,258390,,0,01,2015
2,2608,39,5,2010,848872,207896,13197,,0,01,2015
2,2608,40,5,2010,596,20,18,,0,01,2015
2,2608,42,5,2010,63383,10209,114,,0,01,2015
2,2608,44,5,2010,73707,144067,7370,,0,01,2015
2,2608,47,5,2010,3030,15150,100,,0,01,2015
2,2608,48,5,2010,32138,9500,200,,0,01,2015
2,2608,49,5,2010,624106,163252,62410,,0,01,2015
2,2608,54,5,2010,410,24,3,,0,01,2015
2,2608,61,5,2010,2736919,98153,4918,,0,01,2015
2,2608,62,5,2010,842910,81697,1277,,0,01,2015
2,2608,63,5,2010,81203,73788,699,,0,01,2015
2,2608,65,5,2010,1184,174,9,,0,01,2015
2,2608,70,5,2010,79801,45180,7980,,0,01,2015
2,2608,72,5,2010,118888,124880,21,,0,01,2015
2,2608,73,5,2010,1789550,1555646,99430,,0,01,2015
2,2608,76,5,2010,169663,211832,2055,,0,01,2015
2,2608,83,5,2010,3192,568,319,,0,01,2015
2,2608,84,5,2010,2718115,711647,19396,,0,01,2015
2,2608,85,5,2010,15691048,671748,17019,,0,01,2015
2,2608,87,5,2010,1164920,150531,2003,,0,01,2015
2,2608,94,5,2010,41772,15235,4121,,0,01,2015
2,2608,95,5,2010,896329,29917,3978,,0,01,2015
2,2608,98,5,2010,2627365,588799,12174,,0,01,2015
2,2609,85,3,2010,3175,1,1000,,0,01,2015
2,26XX,22,5,1220,23786,19854,2800,,0,01,2015
2,26XX,30,3,1220,2025,52,4504,,0,01,2015
2,26XX,38,5,1220,20741,310,24,,0,01,2015
2,26XX,39,3,1220,1500,4,75,,0,01,2015
2,26XX,39,5,1220,75439,9253,4668,,0,01,2015
2,26XX,40,5,1220,5159,207,518,,0,01,2015
2,26XX,42,3,1220,5000,75,2,,0,01,2015
2,26XX,59,3,1220,5000,448,500,,0,01,2015
2,26XX,60,5,1220,490,26,3,,0,01,2015
2,26XX,63,3,1220,385,6,8,,0,01,2015
2,26XX,69,3,1220,8087,569,127,,0,01,2015
2,26XX,73,5,1220,2500,23,90,,0,01,2015
2,26XX,74,5,1220,2016,19,1,,0,01,2015
2,26XX,76,3,1220,11580,2,1758,,0,01,2015
2,26XX,76,5,1220,5311,49,4,,0,01,2015
2,26XX,82,3,1220,73337,541,721,,0,01,2015
2,26XX,83,3,1220,57292,99,479,,0,01,2015
2,26XX,84,3,1220,1603941,4070,9350,,0,01,2015
2,26XX,84,5,1220,253698,4329,447,,0,01,2015
2,26XX,85,3,1220,1138169,2110,11096,,0,01,2015
2,26XX,85,5,1220,399168,5834,455,,0,01,2015
2,26XX,87,3,1220,4161,23,200,,0,01,2015
2,26XX,88,3,1220,2749125,1669,9001,,0,01,2015
2,26XX,90,3,1220,2316211,16611,5366,,0,01,2015
2,26XX,90,5,1220,2239,90,1,,0,01,2015
2,26XX,93,3,1220,114792,51,515,,0,01,2015
2,26XX,94,3,1220,18372,176,1173,,0,01,2015
2,26XX,97,3,1220,6530,98,304,,0,01,2015
2,26XX,98,3,1220,1102848,1495,4853,,0,01,2015
2,26XX,98,5,1220,12876,604,300,,0,01,2015
2,26XX,98,8,1220,267004,31479,3000,,0,01,2015
2,2704,03,1,1220,173679,26522,2500,,1,01,2015
2,2704,07,1,2010,317139,60226,8816,,1,01,2015
2,2704,09,1,2010,59210,5970,1433,,1,01,2015
2,2704,12,1,2010,441280,2154648,16105,,1,01,2015
2,2704,17,1,1220,384902,80091,13635,,1,01,2015
2,2704,17,1,2010,38728,19562,2500,,1,01,2015
2,2704,20,1,2010,16520,20360,2840,,1,01,2015
2,2704,22,1,2010,2781365,417973,58109,,1,01,2015
2,2704,22,5,1220,24316,1249,2274,,0,01,2015
2,2704,22,5,1220,89124,183324,29000,,1,01,2015
2,2704,22,5,2010,13340,7248,3300,,0,01,2015
2,2704,22,5,2010,692102,317157,45500,,1,01,2015
2,2704,22,6,1220,191313,166159,7000,,1,01,2015
2,2704,22,9,2010,81563,64414,3137,,0,01,2015
2,2704,27,1,2010,29578442,143170834,1432826,,0,01,2015
2,2704,28,1,1220,7320,88,2508,,1,01,2015
2,2704,29,1,1220,17879886,26192864,819979,,0,01,2015
2,2704,30,5,1220,35271031,11890,11410,,0,01,2015
2,2704,32,1,2010,12389,5110,300,,1,01,2015
2,2704,32,6,1220,9573,18090,3,,0,01,2015
2,2704,38,1,1220,2240173,6498,4000,,0,01,2015
2,2704,39,1,2010,12928,1166,152,,1,01,2015
2,2704,39,5,1220,20486,771,773,,0,01,2015
2,2704,40,1,1220,3034,239,368,,1,01,2015
2,2704,40,1,2010,3175,16,17,,1,01,2015
2,2704,61,1,1220,3755,54,39,,1,01,2015
2,2704,61,1,2010,579080,19063,9300,,1,01,2015
2,2704,61,3,2010,13545,611,758,,0,01,2015
2,2704,62,3,2010,7814,401,1606,,0,01,2015
2,2704,62,5,2010,579484,9658,3500,,1,01,2015
2,2704,68,1,2010,16678,26560,1624,,1,01,2015
2,2704,70,1,2010,2316,105,21,,1,01,2015
2,2704,70,5,2010,10143,1299,300,,0,01,2015
2,2704,72,1,2010,562500,2800000,3000,,0,01,2015
2,2704,73,1,2010,10467,555,6,,0,01,2015
2,2704,74,1,1220,2070,86,25,,1,01,2015
2,2704,76,5,1220,15540,443,1,,0,01,2015
2,2704,78,1,2010,87720,39958,2200,,1,01,2015
2,2704,83,9,2010,3851444,428390,34663,,0,01,2015
2,2704,84,1,1220,452659,37501,13543,,1,01,2015
2,2704,84,1,2010,28140,1383,252,,0,01,2015
2,2704,84,1,2010,83921,3574,1132,,1,01,2015
2,2704,84,5,1220,174835,2136,1125,,0,01,2015
2,2704,85,1,1220,665183,20480,15544,,1,01,2015
2,2704,85,1,2010,37175,2178,82,,0,01,2015
2,2704,85,1,2010,192255,8408,5570,,1,01,2015
2,2704,85,3,1220,77132,22,400,,0,01,2015
2,2704,85,3,2010,3296,26,200,,0,01,2015
2,2704,85,5,1220,72910,364,296,,0,01,2015
2,2704,87,1,2010,18969,1398,1,,0,01,2015
2,2704,87,1,2010,16452,376,320,,1,01,2015
2,2704,87,3,2010,21170,283,709,,0,01,2015
2,2704,90,1,2010,81338,122,1220,,0,01,2015
2,2704,90,1,2010,23790,1164,574,,1,01,2015
2,2704,90,5,1220,796435,2332,2287,,0,01,2015
2,2704,92,1,2010,4600,147,34,,1,01,2015
2,2704,94,1,1220,21204,861,670,,0,01,2015
2,2704,94,1,2010,8272,195,124,,1,01,2015
2,2704,94,5,1220,3000,40,231,,0,01,2015
2,2704,97,5,1220,10500,86,1,,0,01,2015
2,2704,98,1,2010,120154,256223,8620,,0,01,2015
2,2704,98,5,1220,136405,40541,11500,,0,01,2015
2,2704,98,5,2010,28280,6644,5659,,0,01,2015
2,2720,03,3,2010,73588,11268,5239,,0,01,2015
2,2720,06,3,2010,6530,2385,2001,,0,01,2015
2,2720,07,3,2010,71145,5815,9226,,0,01,2015
2,2720,09,3,2010,13500,1818,2979,,0,01,2015
2,2720,12,3,2010,133630,34853,30939,,0,01,2015
2,2720,16,3,2010,76140,4361,7600,,0,01,2015
2,2720,16,5,2010,2893,726,1740,,0,01,2015
2,2720,19,3,2010,6678,230,330,,0,01,2015
2,2720,30,3,2010,196347,898,1966,,0,01,2015
2,2720,33,3,2010,61700,1706,4136,,0,01,2015
2,2720,34,3,2010,2633,114,182,,0,01,2015
2,2720,37,3,2010,58379,138,501,,0,01,2015
2,2720,39,3,2010,43814,777,1077,,0,01,2015
2,2720,39,3,2010,6534,678,629,,1,01,2015
2,2720,40,3,2010,1200,184,1,,0,01,2015
2,2720,41,3,2010,58903,1718,1033,,0,01,2015
2,2720,42,3,2010,25780,871,1029,,0,01,2015
2,2720,42,5,2010,22329,927,98,,0,01,2015
2,2720,48,3,2010,7148,1623,2300,,0,01,2015
2,2720,48,5,2010,11900,452,57,,0,01,2015
2,2720,49,3,2010,4990,246,766,,0,01,2015
2,2720,52,3,2010,43346,5168,9319,,0,01,2015
2,2720,60,3,2010,17907,2690,1000,,0,01,2015
2,2720,61,3,2010,63257,1558,2242,,0,01,2015
2,2720,62,3,2010,93829,2596,4856,,0,01,2015
2,2720,63,3,2010,6750,301,1400,,0,01,2015
2,2720,64,3,2010,14180,1751,698,,0,01,2015
2,2720,64,5,2010,307828,10110,1212,,0,01,2015
2,2720,69,3,2010,2020,252,1200,,0,01,2015
2,2720,71,3,2010,541070,224,1099,,0,01,2015
2,2720,71,8,2010,17832,5,400,,0,01,2015
2,2720,73,3,2010,6739,25,230,,0,01,2015
2,2720,83,3,2010,15820,59,386,,0,01,2015
2,2720,84,3,2010,4816171,30793,84439,,0,01,2015
2,2720,85,3,2010,9092856,49093,78745,,0,01,2015
2,2720,85,3,2010,7173,45,382,,1,01,2015
2,2720,88,3,2010,246609,165,1207,,0,01,2015
2,2720,90,3,2010,2498928,9412,16555,,0,01,2015
2,2720,94,3,2010,240684,1737,3906,,0,01,2015
2,2720,97,3,2010,408411,3211,1981,,0,01,2015
2,2720,98,3,2010,673161,2598,11752,,0,01,2015
2,27XX,01,3,1220,2550,8,112,,0,01,2015
2,27XX,03,3,1220,66116,8003,13308,,0,01,2015
2,27XX,08,1,2010,300326,761204,90098,,1,01,2015
2,27XX,22,5,2010,242897,55962,7974,,1,01,2015
2,27XX,29,3,1220,68817,473,593,,0,01,2015
2,27XX,30,3,1220,8933,1,89,,0,01,2015
2,27XX,33,3,1220,629024,32614,20813,,0,01,2015
2,27XX,39,3,1220,65095,2548,5431,,0,01,2015
2,27XX,40,3,1220,5778,9,200,,0,01,2015
2,27XX,44,5,1220,190000,6804,3600,,0,01,2015
2,27XX,49,3,1220,16637,248,540,,0,01,2015
2,27XX,60,3,1220,1393,84,100,,1,01,2015
2,27XX,61,3,1220,30251,400,1203,,0,01,2015
2,27XX,62,3,1220,39014,336,1471,,0,01,2015
2,27XX,62,5,1220,1075,188,772,,0,01,2015
2,27XX,63,3,1220,864,40,1,,0,01,2015
2,27XX,65,3,1220,648,5,77,,0,01,2015
2,27XX,67,3,1220,653,7,7,,0,01,2015
2,27XX,71,3,1220,918692,36,74,,0,01,2015
2,27XX,73,3,1220,9879,23,171,,0,01,2015
2,27XX,75,3,1220,200010,315,479,,0,01,2015
2,27XX,76,3,1220,2804,1,50,,0,01,2015
2,27XX,83,3,1220,40732,142,503,,0,01,2015
2,27XX,84,3,1220,1592574,4464,17394,,0,01,2015
2,27XX,85,3,1220,9488314,29328,13276,,0,01,2015
2,27XX,85,5,1220,141131,19282,482,,0,01,2015
2,27XX,87,3,1220,72031,1755,15608,,0,01,2015
2,27XX,88,3,1220,2513448,3338,15184,,0,01,2015
2,27XX,88,5,1220,36360,248,500,,0,01,2015
2,27XX,90,3,1220,2621745,6672,13782,,0,01,2015
2,27XX,93,3,1220,36000,423,541,,0,01,2015
2,27XX,94,1,1220,17409,314,1493,,0,01,2015
2,27XX,94,3,1220,12345,208,988,,0,01,2015
2,27XX,94,5,1220,150633,1266,2555,,0,01,2015
2,27XX,94,9,2010,2688,876,54,,0,01,2015
2,27XX,95,3,1220,4179,54,1,,0,01,2015
2,27XX,97,3,1220,64506,413,2104,,0,01,2015
2,27XX,97,3,2010,350000,83,415,,0,01,2015
2,27XX,98,3,1220,2136229,3266,18875,,0,01,2015
2,27XX,98,3,1220,590164,92,295,,1,01,2015
2,27XX,98,5,1220,60504,248,1520,,0,01,2015
2,2801,01,3,2010,3546,54,270,,0,01,2015
2,2801,12,3,2010,47723,14898,20393,,0,01,2015
2,2801,41,3,2010,24008,771,1,,0,01,2015
