TRDTYPE,USASTATE,DEPE,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,NJ,2604,5,DF,,2010,11319,0,0,1,0,01,2015
1,NJ,2604,5,HG,,2010,7476,0,0,1,0,01,2015
1,NJ,2604,5,MX,,2010,78731,0,0,1,0,01,2015
1,NJ,2604,5,NL,,2010,4902,0,0,1,0,01,2015
1,NJ,2604,5,QR,,2010,76781,0,0,1,0,01,2015
1,NJ,2604,5,SI,,2010,137967,0,0,1,0,01,2015
1,NJ,2604,5,SO,,2010,237966,0,0,1,0,01,2015
1,NJ,2604,5,SO,,2010,9236,0,0,2,0,01,2015
1,NJ,2608,5,SO,,2010,3124,0,0,1,0,01,2015
1,NJ,2608,5,SO,,2010,10080,0,0,2,0,01,2015
1,NJ,2720,3,XX,,2010,12068,510,0,1,0,01,2015
1,NJ,29XX,3,,XA,1220,8561,23,148,1,X,01,2015
1,NJ,29XX,3,,XC,1220,3483,14,107,2,X,01,2015
1,NJ,3001,5,,XA,1220,4775,0,148,1,X,01,2015
1,NJ,3001,5,,XC,1220,284198,0,4703,1,X,01,2015
1,NJ,3001,5,,XC,1220,357854,0,9021,2,X,01,2015
1,NJ,3004,5,,XA,1220,26334,0,263,2,X,01,2015
1,NJ,3004,5,,XC,1220,4485614,0,137650,1,X,01,2015
1,NJ,3004,5,,XC,1220,3901271,0,96374,2,X,01,2015
1,NJ,3004,5,,XM,1220,2596,0,58,1,X,01,2015
1,NJ,3004,5,,XO,1220,259746,0,10142,1,X,01,2015
1,NJ,3004,5,,XO,1220,60716,0,2292,2,X,01,2015
1,NJ,3004,5,,XQ,1220,46582,0,3674,1,X,01,2015
1,NJ,3004,5,,XS,1220,25122,0,278,2,X,01,2015
1,NJ,3004,6,,XC,1220,285003,0,2789,1,X,01,2015
1,NJ,3004,8,,XC,1220,11409,0,0,2,X,01,2015
1,NJ,3005,5,,XC,1220,483111,0,6954,1,X,01,2015
1,NJ,3009,5,,XC,1220,115388,0,6548,1,X,01,2015
1,NJ,3009,5,,XC,1220,90312,0,3139,2,X,01,2015
1,NJ,3009,5,,XO,1220,134557,0,3041,1,X,01,2015
1,NJ,3009,5,,XQ,1220,27598,0,2246,1,X,01,2015
1,NJ,3019,5,,XC,1220,19050,0,545,1,X,01,2015
1,NJ,3019,5,,XC,1220,166614,0,3249,2,X,01,2015
1,NJ,3023,5,,XC,1220,285862,0,1134,1,X,01,2015
1,NJ,30XX,1,,XC,1220,118157,16450,2062,2,X,01,2015
1,NJ,30XX,3,,XA,1220,24948,369,423,1,X,01,2015
1,NJ,30XX,3,,XA,1220,55593,147,1276,2,X,01,2015
1,NJ,30XX,3,,XC,1220,1448444,4299,20253,1,X,01,2015
1,NJ,30XX,3,,XC,1220,712690,7249,18439,2,X,01,2015
1,NJ,30XX,3,,XO,1220,8137,5284,719,2,X,01,2015
1,NJ,3126,5,,XA,1220,28702,0,196,2,X,01,2015
1,NJ,31XX,3,,XO,1220,2716,1,129,1,X,01,2015
1,NJ,31XX,3,,XQ,1220,6113,135,119,1,X,01,2015
1,NJ,3301,5,,XO,1220,260336,0,353,2,X,01,2015
1,NJ,3301,5,,XS,1220,43580,0,340,1,X,01,2015
1,NJ,3301,5,,XS,1220,35916,0,412,2,X,01,2015
1,NJ,3302,5,,XA,1220,6303,0,413,1,X,01,2015
1,NJ,3302,5,,XA,1220,4237,0,278,2,X,01,2015
1,NJ,3302,5,,XC,1220,242309,0,26756,1,X,01,2015
1,NJ,3302,5,,XC,1220,37885,0,2190,2,X,01,2015
1,NJ,3310,5,,XA,1220,2533047,0,116802,1,X,01,2015
1,NJ,3310,5,,XA,1220,2433990,0,55394,2,X,01,2015
1,NJ,3310,5,,XM,1220,91589,0,3709,1,X,01,2015
1,NJ,3310,5,,XO,1220,26734,0,548,1,X,01,2015
1,NJ,3310,5,,XO,1220,175906,0,4596,2,X,01,2015
1,NJ,3310,5,,XS,1220,30318,0,3126,1,X,01,2015
1,NJ,3310,5,,XS,1220,25025,0,239,2,X,01,2015
1,NJ,3310,6,,XA,1220,468111,0,8140,1,X,01,2015
1,NJ,3310,6,,XA,1220,97552,0,1237,2,X,01,2015
1,NJ,33XX,3,,XA,1220,13720,115,434,1,X,01,2015
1,NJ,33XX,3,,XA,1220,89560,1535,894,2,X,01,2015
1,NJ,33XX,3,,XO,1220,15591,596,367,1,X,01,2015
1,NJ,33XX,3,,XQ,1220,6437,3,5,1,X,01,2015
1,NJ,33XX,3,,XQ,1220,224578,97,198,2,X,01,2015
1,NJ,3401,5,,XA,1220,103905,0,4278,1,X,01,2015
1,NJ,3401,5,,XA,1220,50276,0,1834,2,X,01,2015
1,NJ,3401,5,,XC,1220,71248,0,3957,1,X,01,2015
1,NJ,3401,5,,XC,1220,22207,0,426,2,X,01,2015
1,NJ,3401,5,,XM,1220,17138279,0,377819,1,X,01,2015
1,NJ,3401,5,,XM,1220,2343641,0,82637,2,X,01,2015
1,NJ,3401,5,,XO,1220,136648,0,15429,1,X,01,2015
1,NJ,3401,5,,XO,1220,263188,0,3341,2,X,01,2015
1,NJ,3401,5,,XQ,1220,55702,0,2599,1,X,01,2015
1,NJ,3401,5,,XQ,1220,83761,0,5156,2,X,01,2015
1,NJ,3401,5,,XS,1220,11982,0,1500,1,X,01,2015
1,NJ,3401,5,,XS,1220,28477,0,61,2,X,01,2015
1,NJ,3401,6,,XM,1220,705698,0,41985,1,X,01,2015
1,NJ,3401,6,,XO,1220,182482,0,3712,1,X,01,2015
1,NJ,3401,6,,XQ,1220,6192,0,747,1,X,01,2015
1,NJ,3403,5,,XC,1220,19933,0,949,1,X,01,2015
1,NJ,3403,5,,XM,1220,2142407,0,14029,1,X,01,2015
1,NJ,3403,5,,XO,1220,29068,0,3172,1,X,01,2015
1,NJ,3403,5,,XO,1220,34392,0,2712,2,X,01,2015
1,NJ,3403,5,,XQ,1220,18860,0,2281,1,X,01,2015
1,NJ,3403,5,,XS,1220,2387146,0,86972,1,X,01,2015
1,NJ,3403,5,,XS,1220,546047,0,14958,2,X,01,2015
1,NJ,3403,6,,XA,1220,21783227,0,79248,1,X,01,2015
1,NJ,3403,6,,XA,1220,407732,0,8575,2,X,01,2015
1,NJ,3403,6,,XC,1220,491520,0,11177,1,X,01,2015
1,NJ,3403,6,,XC,1220,179364,0,5339,2,X,01,2015
1,NJ,3422,5,,XM,1220,5808,0,83,2,X,01,2015
1,NJ,34XX,3,,XM,1220,11307,212,377,1,X,01,2015
1,NJ,34XX,3,,XM,1220,13015,60,228,2,X,01,2015
1,NJ,3501,3,,XA,1220,213065,3253,2716,1,X,01,2015
1,NJ,3501,3,,XA,1220,277741,940,3612,2,X,01,2015
1,NJ,3501,3,,XC,1220,33405,105,1556,1,X,01,2015
1,NJ,3501,3,,XC,1220,32083,928,604,2,X,01,2015
1,NJ,3501,3,,XM,1220,56821,1149,1976,1,X,01,2015
1,NJ,3501,3,,XM,1220,154159,348,2990,2,X,01,2015
1,NJ,3501,3,,XO,1220,8082,461,193,1,X,01,2015
1,NJ,3501,3,,XO,1220,20656,4,296,2,X,01,2015
1,NJ,3501,3,,XQ,1220,3022,6,148,2,X,01,2015
1,NJ,3501,5,,XA,1220,3689,0,148,1,X,01,2015
1,NJ,3501,5,,XA,1220,23726,0,456,2,X,01,2015
1,NJ,3501,5,,XC,1220,6901,0,134,2,X,01,2015
1,NJ,3501,5,,XM,1220,30610,0,137,1,X,01,2015
1,NJ,3501,5,,XO,1220,15015,0,355,1,X,01,2015
1,NJ,3501,5,,XQ,1220,2804,0,148,1,X,01,2015
1,NJ,35XX,3,,XA,1220,681543,1878,14836,1,X,01,2015
1,NJ,35XX,3,,XA,1220,276155,707,7108,2,X,01,2015
1,NJ,3604,5,,XA,1220,231741,0,3587,1,X,01,2015
1,NJ,3604,5,,XA,1220,2872,0,351,2,X,01,2015
1,NJ,3604,5,,XC,1220,2756,0,212,1,X,01,2015
1,NJ,3604,5,,XC,1220,14537,0,1047,2,X,01,2015
1,NJ,3604,5,,XO,1220,23974,0,93,1,X,01,2015
1,NJ,3604,5,,XO,1220,9877,0,38,2,X,01,2015
1,NJ,3604,5,,XS,1220,18224,0,384,1,X,01,2015
1,NJ,3604,5,,XS,1220,14366,0,553,2,X,01,2015
1,NJ,3604,6,,XA,1220,1235997,0,29732,1,X,01,2015
1,NJ,3604,6,,XA,1220,182942,0,3712,2,X,01,2015
1,NJ,3604,6,,XM,1220,2133523,0,44544,1,X,01,2015
1,NJ,3604,6,,XM,1220,359698,0,7424,2,X,01,2015
1,NJ,3604,6,,XO,1220,186080,0,3712,1,X,01,2015
1,NJ,3604,6,,XO,1220,181544,0,3712,2,X,01,2015
1,NJ,3604,6,,XQ,1220,4721,0,92,1,X,01,2015
1,NJ,3604,6,,XS,1220,145424,0,3712,1,X,01,2015
1,NJ,3613,5,,XO,1220,4565,0,123,1,X,01,2015
1,NJ,36XX,3,,XO,1220,122833,383,530,1,X,01,2015
1,NJ,3801,5,,XA,1220,3511,0,69,2,X,01,2015
1,NJ,3801,5,,XB,1220,101426,0,14421,1,X,01,2015
1,NJ,3801,5,,XB,1220,46234,0,3712,2,X,01,2015
1,NJ,3801,5,,XC,1220,66330,0,3639,1,X,01,2015
1,NJ,3801,5,,XC,1220,27360,0,2647,2,X,01,2015
1,NJ,3801,5,,XM,1220,11161,0,1237,1,X,01,2015
1,NJ,3801,5,,XO,1220,16339440,0,842795,1,X,01,2015
1,NJ,3801,5,,XO,1220,12179610,0,234605,2,X,01,2015
1,NJ,3801,5,,XQ,1220,395138,0,29773,1,X,01,2015
1,NJ,3801,5,,XQ,1220,409916,0,2260,2,X,01,2015
1,NJ,3801,6,,XO,1220,1155299,0,35357,1,X,01,2015
1,NJ,3801,6,,XQ,1220,1302073,0,63417,1,X,01,2015
1,NJ,3802,5,,XB,1220,48143,0,5641,1,X,01,2015
1,NJ,3802,5,,XB,1220,35608,0,7127,2,X,01,2015
1,NJ,3802,5,,XC,1220,20173,0,1885,2,X,01,2015
1,NJ,3802,5,,XM,1220,10420,0,1010,1,X,01,2015
1,NJ,3802,5,,XM,1220,98693,0,147,2,X,01,2015
1,NJ,3802,5,,XO,1220,20427184,0,927554,1,X,01,2015
1,NJ,3802,5,,XO,1220,7903850,0,283437,2,X,01,2015
1,NJ,3802,5,,XQ,1220,132152,0,7582,1,X,01,2015
1,NJ,3802,5,,XQ,1220,89411,0,9577,2,X,01,2015
1,NJ,3802,6,,XB,1220,15633,0,306,1,X,01,2015
1,NJ,3802,6,,XM,1220,227947,0,3712,1,X,01,2015
1,NJ,3802,6,,XM,1220,358765,0,7424,2,X,01,2015
1,NJ,3802,6,,XO,1220,2288946,0,50926,1,X,01,2015
1,NJ,3802,6,,XQ,1220,3877531,0,98771,1,X,01,2015
1,NJ,3802,6,,XQ,1220,737452,0,13023,2,X,01,2015
1,NJ,3803,5,,XO,1220,8470,0,889,1,X,01,2015
1,NJ,3803,5,,XO,1220,3394,0,82,2,X,01,2015
1,NJ,3806,5,,XB,1220,38866,0,762,1,X,01,2015
1,NJ,3820,5,,XO,1220,24533,0,412,2,X,01,2015
1,NJ,38XX,3,,XO,1220,322806,11387,5955,1,X,01,2015
1,NJ,38XX,3,,XO,1220,70401,17159,1134,2,X,01,2015
1,NJ,38XX,3,,XQ,1220,5544,255,271,1,X,01,2015
1,NJ,38XX,3,,XQ,1220,28501,3871,543,2,X,01,2015
1,NJ,3901,3,XX,,2010,4959,17,0,1,0,01,2015
1,NJ,3901,3,XX,,2010,9408,61,0,2,0,01,2015
1,NJ,4101,3,,XA,1220,21704,89,477,1,X,01,2015
1,NJ,4101,3,,XA,1220,8564,5,209,2,X,01,2015
1,NJ,4101,3,,XC,1220,20038,114,296,1,X,01,2015
1,NJ,4101,3,,XC,1220,10825,53,262,2,X,01,2015
1,NJ,4101,3,,XM,1220,3460,1,88,1,X,01,2015
1,NJ,4101,3,,XO,1220,9058909,72769,147180,1,X,01,2015
1,NJ,4101,3,,XO,1220,24095414,31886,145928,2,X,01,2015
1,NJ,4101,3,,XQ,1220,2624745,27638,30711,1,X,01,2015
1,NJ,4101,3,,XQ,1220,2122641,19613,15253,2,X,01,2015
1,NJ,4101,8,,XQ,1220,63620,0,589,1,X,01,2015
1,NJ,4102,3,,XA,1220,101865,333,471,1,X,01,2015
1,NJ,4102,3,,XA,1220,9683,181,105,2,X,01,2015
1,NJ,4102,3,,XC,1220,40226,94,788,1,X,01,2015
1,NJ,4102,3,,XC,1220,2947,19,82,2,X,01,2015
1,NJ,4102,3,,XM,1220,11109,17,217,1,X,01,2015
1,NJ,4102,3,,XO,1220,12750,45,263,1,X,01,2015
1,NJ,4103,5,,XQ,1220,24836,0,117,1,X,01,2015
1,NJ,4110,3,,XO,1220,5379,181,82,1,X,01,2015
1,NJ,4110,3,,XO,1220,71250,236,1639,2,X,01,2015
1,NJ,4110,3,,XQ,1220,9631,60,188,1,X,01,2015
1,NJ,4115,3,,XA,1220,20781,241,406,1,X,01,2015
1,NJ,4115,3,,XO,1220,14488,48,146,1,X,01,2015
1,NJ,4115,3,,XQ,1220,76548,2713,1500,1,X,01,2015
1,NJ,4115,5,,XO,1220,8250,0,194,1,X,01,2015
1,NJ,41XX,3,,XO,1220,8527,2,186,1,X,01,2015
1,NJ,41XX,3,XX,,2010,427076,7429,0,1,0,01,2015
1,NJ,41XX,3,XX,,2010,368980,3174,0,2,0,01,2015
1,NJ,5203,1,XX,,2010,51731,23266,0,1,1,01,2015
1,NJ,52XX,3,XX,,2010,56896,914,0,1,0,01,2015
1,NJ,52XX,3,XX,,2010,133952,685,0,2,0,01,2015
1,NJ,52XX,3,XX,,2010,37454,311,0,2,1,01,2015
1,NJ,53XX,3,,XA,1220,28572,62,1004,1,X,01,2015
1,NJ,5501,3,XX,,2010,20889,65,0,1,0,01,2015
1,NJ,5501,3,XX,,2010,3857,13,0,2,0,01,2015
1,NJ,55XX,3,,XO,1220,6719,252,82,1,X,01,2015
1,NJ,55XX,3,,XQ,1220,6443,37,80,1,X,01,2015
1,NJ,55XX,3,,XQ,1220,5418,46,66,2,X,01,2015
1,NJ,55XX,3,XX,,2010,35721,226,0,1,0,01,2015
1,NJ,55XX,3,XX,,2010,17467,87,0,2,0,01,2015
1,NJ,70XX,5,,XC,1220,18115,0,638,1,X,01,2015
1,NJ,70XX,5,,XM,1220,5801,0,204,1,X,01,2015
1,NJ,70XX,5,,XO,1220,115694,0,4082,1,X,01,2015
1,NJ,70XX,5,,XO,1220,15552,0,530,2,X,01,2015
1,NJ,70XX,8,,XA,1220,59003,0,1990,1,X,01,2015
1,NJ,70XX,8,,XA,1220,117565,0,3668,2,X,01,2015
1,NJ,70XX,8,,XC,1220,40147,0,1310,1,X,01,2015
1,NJ,70XX,8,,XC,1220,103413,0,3169,2,X,01,2015
1,NJ,70XX,8,,XM,1220,17279,0,588,1,X,01,2015
1,NJ,70XX,8,,XM,1220,37565,0,934,2,X,01,2015
1,NJ,70XX,8,,XO,1220,240697,0,8089,1,X,01,2015
1,NJ,70XX,8,,XO,1220,382409,0,10765,2,X,01,2015
1,NJ,70XX,8,,XQ,1220,104804,0,3056,1,X,01,2015
1,NJ,70XX,8,,XQ,1220,123281,0,4053,2,X,01,2015
1,NM,0708,5,,XO,1220,514076,0,92,2,X,01,2015
1,NM,0712,5,,XQ,1220,224920,0,4631,1,X,01,2015
1,NM,0712,5,,XQ,1220,3213,0,62,2,X,01,2015
1,NM,07XX,3,,XQ,1220,2685,41,127,1,X,01,2015
1,NM,07XX,3,,XQ,1220,17504,443,1819,2,X,01,2015
1,NM,0901,5,,XC,1220,3394,0,82,1,X,01,2015
1,NM,0901,5,,XO,1220,2069426,0,1776,1,X,01,2015
1,NM,0901,5,,XO,1220,53916,0,1313,2,X,01,2015
1,NM,0901,5,,XQ,1220,15022,0,92,2,X,01,2015
1,NM,0901,6,,XM,1220,11094,0,1047,1,X,01,2015
1,NM,0901,8,,XO,1220,2920,0,0,2,X,01,2015
1,NM,09XX,3,,XO,1220,21732,1178,2167,2,X,01,2015
1,NM,20XX,3,,XA,1220,6653,473,279,1,X,01,2015
1,NM,20XX,3,,XA,1220,22196,68,481,2,X,01,2015
1,NM,20XX,3,,XC,1220,13244,11,166,1,X,01,2015
1,NM,20XX,3,,XC,1220,3901,1,98,2,X,01,2015
1,NM,20XX,3,,XM,1220,2509,26,49,1,X,01,2015
1,NM,20XX,3,,XM,1220,2651,5,106,2,X,01,2015
1,NM,20XX,3,,XO,1220,92844,135,1586,1,X,01,2015
1,NM,20XX,3,,XO,1220,70974,146,1308,2,X,01,2015
1,NM,20XX,3,,XQ,1220,97518,1240,931,1,X,01,2015
1,NM,20XX,3,,XQ,1220,13079,16,108,2,X,01,2015
1,NM,20XX,3,XX,,2010,415504,749,0,1,0,01,2015
1,NM,20XX,3,XX,,2010,42089,168,0,2,0,01,2015
1,NM,2303,5,CO,,2010,3460,0,0,1,0,01,2015
1,NM,2304,5,CH,,2010,22853,0,0,1,0,01,2015
1,NM,2304,5,CM,,2010,200000,0,0,1,0,01,2015
1,NM,2304,5,CO,,2010,56596,0,0,1,0,01,2015
1,NM,2304,5,CO,,2010,2971,0,0,2,0,01,2015
1,NM,2304,5,DF,,2010,65815,0,0,1,0,01,2015
1,NM,2304,5,DF,,2010,17160,0,0,2,0,01,2015
1,NM,2304,5,GT,,2010,11064,0,0,1,0,01,2015
1,NM,2304,5,GT,,2010,229125,0,0,2,0,01,2015
1,NM,2304,5,JA,,2010,30801,0,0,1,0,01,2015
1,NM,2304,5,JA,,2010,6600,0,0,2,0,01,2015
1,NM,2304,5,MO,,2010,11619,0,0,1,0,01,2015
1,NM,2304,5,MX,,2010,700678,0,0,1,0,01,2015
1,NM,2304,5,MX,,2010,15624,0,0,2,0,01,2015
1,NM,2304,5,NL,,2010,192732,0,0,1,0,01,2015
1,NM,2304,5,NL,,2010,35736,0,0,2,0,01,2015
1,NM,2304,5,OT,,2010,124280,0,0,1,0,01,2015
1,NM,2304,5,PU,,2010,47779,0,0,1,0,01,2015
1,NM,2304,5,QR,,2010,3600,0,0,2,0,01,2015
1,NM,2304,5,QT,,2010,240347,0,0,1,0,01,2015
1,NM,2304,5,SL,,2010,9048,0,0,1,0,01,2015
1,NM,2304,5,VE,,2010,78535,0,0,1,0,01,2015
1,NM,2304,8,MX,,2010,7900,0,0,1,X,01,2015
1,NM,2305,5,NL,,2010,7131,0,0,1,0,01,2015
1,NM,2309,5,MX,,2010,13614,0,0,1,0,01,2015
1,NM,2402,5,AG,,2010,39778,0,0,1,0,01,2015
1,NM,2402,5,CH,,2010,6988953,0,0,1,0,01,2015
1,NM,2402,5,CH,,2010,343456,0,0,1,1,01,2015
1,NM,2402,5,CH,,2010,6908549,0,0,2,0,01,2015
1,NM,2402,5,CO,,2010,773128,0,0,1,0,01,2015
1,NM,2402,5,CO,,2010,1819313,0,0,2,0,01,2015
1,NM,2402,5,DF,,2010,1008927,0,0,1,0,01,2015
1,NM,2402,5,DF,,2010,2575069,0,0,2,0,01,2015
1,NM,2402,5,JA,,2010,67266,0,0,1,0,01,2015
1,NM,2402,5,JA,,2010,168183,0,0,1,1,01,2015
1,NM,2402,5,MX,,2010,44388,0,0,1,0,01,2015
1,NM,2402,5,NL,,2010,34921,0,0,1,0,01,2015
1,NM,2402,5,PU,,2010,639243,0,0,2,0,01,2015
1,NM,2402,5,SO,,2010,91661,0,0,1,1,01,2015
1,NM,2402,6,AG,,2010,32943,0,0,1,0,01,2015
1,NM,2402,6,CH,,2010,1195265,0,0,1,0,01,2015
1,NM,2402,6,DF,,2010,135200,0,0,1,0,01,2015
1,NM,2402,6,GT,,2010,33326,0,0,1,0,01,2015
1,NM,2402,6,PU,,2010,47600,0,0,1,0,01,2015
1,NM,2402,6,QT,,2010,76526,0,0,1,0,01,2015
1,NM,2402,8,CH,,2010,10336,0,0,1,X,01,2015
1,NM,2403,5,CH,,2010,108600,0,0,1,0,01,2015
1,NM,2403,5,CO,,2010,18627,0,0,1,0,01,2015
1,NM,2403,5,MX,,2010,12098,0,0,2,0,01,2015
1,NM,2406,5,CH,,2010,474979,0,0,1,0,01,2015
1,NM,2406,8,CH,,2010,3500,0,0,1,X,01,2015
1,NM,2408,5,AG,,2010,3200,0,0,1,0,01,2015
1,NM,2408,5,CH,,2010,14860122,0,0,1,0,01,2015
1,NM,2408,5,CH,,2010,69587222,0,0,2,0,01,2015
1,NM,2408,5,MX,,2010,22500,0,0,1,0,01,2015
1,NM,2408,5,NA,,2010,3000,0,0,1,0,01,2015
1,NM,2408,5,SI,,2010,210941,0,0,1,0,01,2015
1,NM,2408,8,BC,,2010,171600,0,0,1,X,01,2015
1,NM,2408,8,BC,,2010,21800,0,0,2,X,01,2015
1,NM,2408,8,CH,,2010,75452,0,0,1,X,01,2015
1,NM,2408,8,CH,,2010,9180,0,0,2,X,01,2015
1,NM,2408,8,NA,,2010,7128,0,0,1,X,01,2015
1,NM,24XX,3,,XA,1220,40674,2437,957,2,X,01,2015
1,NM,2504,6,MX,,2010,1240869,0,0,1,0,01,2015
1,NM,2506,5,SO,,2010,74239,0,0,1,0,01,2015
1,NM,2507,5,BC,,2010,934379,0,0,1,0,01,2015
1,NM,2601,5,SO,,2010,14449,0,0,1,0,01,2015
1,NM,2601,8,SO,,2010,9700,0,0,1,X,01,2015
1,NM,2603,5,SO,,2010,3482,0,0,1,0,01,2015
1,NM,2604,5,CO,,2010,21500,0,0,1,0,01,2015
1,NM,2604,5,SO,,2010,24667,0,0,1,0,01,2015
1,NM,2604,5,SO,,2010,13250,0,0,1,1,01,2015
1,NM,2604,8,SO,,2010,4546,0,0,1,X,01,2015
1,NM,2608,5,SO,,2010,20460,0,0,1,0,01,2015
1,NM,2720,3,XX,,2010,2904,3,0,1,0,01,2015
1,NM,3001,5,,XC,1220,49954,0,1531,1,X,01,2015
1,NM,3004,5,,XC,1220,124803,0,5358,1,X,01,2015
1,NM,3004,5,,XC,1220,28754,0,705,2,X,01,2015
1,NM,3009,5,,XC,1220,2603,0,73,2,X,01,2015
1,NM,30XX,3,,XC,1220,23054,29,451,1,X,01,2015
1,NM,30XX,3,,XC,1220,23493,205,1969,2,X,01,2015
1,NM,3302,5,,XA,1220,6038,0,658,1,X,01,2015
1,NM,3302,5,,XC,1220,2556,0,49,2,X,01,2015
1,NM,3310,5,,XA,1220,1385094,0,20222,1,X,01,2015
1,NM,3310,5,,XA,1220,11503,0,153,2,X,01,2015
1,NM,33XX,3,,XA,1220,7347,76,254,2,X,01,2015
1,NM,3401,5,,XM,1220,229545,0,5584,1,X,01,2015
1,NM,3401,6,,XA,1220,15719,0,658,1,X,01,2015
1,NM,3401,6,,XM,1220,38595,0,1590,1,X,01,2015
1,NM,3401,6,,XS,1220,50043,0,24,1,X,01,2015
1,NM,3403,5,,XS,1220,42810,0,424,1,X,01,2015
1,NM,3422,5,,XM,1220,20436,0,399,1,X,01,2015
1,NM,3501,3,,XM,1220,26384,84,617,2,X,01,2015
1,NM,35XX,3,,XA,1220,143685,525,4917,2,X,01,2015
1,NM,3801,5,,XO,1220,1533525,0,44843,1,X,01,2015
1,NM,3801,5,,XO,1220,1176363,0,11751,2,X,01,2015
1,NM,3801,6,,XO,1220,570740,0,40892,1,X,01,2015
1,NM,3801,8,,XO,1220,2670,0,71,1,X,01,2015
1,NM,3802,5,,XO,1220,302353,0,14885,1,X,01,2015
1,NM,3802,5,,XO,1220,679821,0,11316,2,X,01,2015
1,NM,3802,6,,XO,1220,290090,0,18494,1,X,01,2015
1,NM,3802,6,,XQ,1220,43540,0,82,1,X,01,2015
1,NM,4101,3,,XA,1220,17807,538,112,1,X,01,2015
1,NM,4101,3,,XA,1220,774033,15754,7203,2,X,01,2015
1,NM,4101,3,,XC,1220,63262,1511,786,2,X,01,2015
1,NM,4101,3,,XM,1220,5669,104,82,1,X,01,2015
1,NM,4101,3,,XM,1220,5127,74,73,2,X,01,2015
1,NM,4101,3,,XO,1220,56411,719,398,1,X,01,2015
1,NM,4101,3,,XO,1220,884706,15314,5826,2,X,01,2015
1,NM,4101,3,,XQ,1220,120474,75,1136,1,X,01,2015
1,NM,4101,3,,XQ,1220,184038,6415,684,2,X,01,2015
1,NM,4102,3,,XA,1220,2920,25,56,1,X,01,2015
1,NM,4102,3,,XO,1220,42205,17,341,1,X,01,2015
1,NM,4102,3,,XO,1220,26940,39,686,2,X,01,2015
1,NM,41XX,3,XX,,2010,218706,891,0,1,0,01,2015
1,NM,41XX,3,XX,,2010,25500,247,0,2,0,01,2015
1,NM,55XX,3,XX,,2010,4631,1,0,1,0,01,2015
1,NM,70XX,8,,XA,1220,1105,0,22,1,X,01,2015
1,NM,70XX,8,,XA,1220,26352,0,1053,2,X,01,2015
1,NM,70XX,8,,XC,1220,34,0,0,1,X,01,2015
1,NM,70XX,8,,XC,1220,2069,0,64,2,X,01,2015
1,NM,70XX,8,,XM,1220,4350,0,117,2,X,01,2015
1,NM,70XX,8,,XO,1220,9734,0,446,1,X,01,2015
1,NM,70XX,8,,XO,1220,25496,0,1032,2,X,01,2015
1,NM,70XX,8,,XQ,1220,4186,0,161,2,X,01,2015
1,NV,0104,5,,XQ,1220,49666,0,491,2,X,01,2015
1,NV,0106,5,,XB,1220,1366355,0,4120,1,X,01,2015
1,NV,0115,5,,XA,1220,84443,0,3568,1,X,01,2015
1,NV,0115,5,,XB,1220,64017,0,1564,1,X,01,2015
1,NV,0115,5,,XB,1220,231144,0,7451,2,X,01,2015
1,NV,0209,5,,XQ,1220,32211,0,82,1,X,01,2015
1,NV,0701,5,,XO,1220,25512,0,504,1,X,01,2015
1,NV,0704,5,,XO,1220,97603,0,736,2,X,01,2015
1,NV,0708,5,,XC,1220,17105,0,82,1,X,01,2015
1,NV,0708,5,,XO,1220,6473537,0,22304,1,X,01,2015
1,NV,0708,5,,XO,1220,16556,0,6,2,X,01,2015
1,NV,0712,5,,XC,1220,5076,0,99,1,X,01,2015
1,NV,0712,5,,XQ,1220,9531721,0,37021,1,X,01,2015
1,NV,0712,5,,XQ,1220,357605,0,2584,2,X,01,2015
1,NV,0712,6,,XO,1220,30265,0,1989,1,X,01,2015
1,NV,07XX,3,,XA,1220,10513,58,148,1,X,01,2015
1,NV,07XX,3,,XQ,1220,37815,354,998,1,X,01,2015
1,NV,07XX,3,,XQ,1220,134164,1875,3049,2,X,01,2015
1,NV,0901,5,,XA,1220,4028,0,148,1,X,01,2015
1,NV,0901,5,,XC,1220,114633,0,2021,1,X,01,2015
1,NV,0901,5,,XC,1220,65463,0,1099,2,X,01,2015
1,NV,0901,5,,XM,1220,10358,0,90,1,X,01,2015
1,NV,0901,5,,XM,1220,10709,0,72,2,X,01,2015
1,NV,0901,5,,XO,1220,1099609,0,20117,1,X,01,2015
1,NV,0901,5,,XO,1220,3439705,0,68850,2,X,01,2015
1,NV,0901,5,,XQ,1220,9956,0,401,1,X,01,2015
1,NV,0901,6,,XO,1220,5961,0,98,1,X,01,2015
1,NV,0901,6,,XQ,1220,18308,0,1728,1,X,01,2015
1,NV,0901,6,,XQ,1220,300735,0,2970,2,X,01,2015
1,NV,09XX,3,,XO,1220,167901,5624,1756,1,X,01,2015
1,NV,09XX,3,,XO,1220,14654,197,373,2,X,01,2015
1,NV,2006,3,,XO,1220,15694,314,352,1,X,01,2015
1,NV,2006,3,,XQ,1220,4166,34,81,1,X,01,2015
1,NV,20XX,3,,XA,1220,382164,3405,4676,1,X,01,2015
1,NV,20XX,3,,XA,1220,1312261,2446,4380,2,X,01,2015
1,NV,20XX,3,,XC,1220,730090,4570,3165,1,X,01,2015
